author	gender	age_group	extroverted	stable	agreeable	conscientious	open	documents	semicleaned	tokenized	pos_fw
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"Today is just the beginning. #Education is changing... http://t.co/ODT4iOsMTE via @username #moocs #elearning #smarterer #elance		"	today is just the beginning. is changing. via 	today be just the beginning . be change . via	NOUN be just the NOUN . be NOUN . via
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"truth is: we are all employees; truth is: every employee is a hero http://t.co/UvrwC6zmKB via @username		"	truth is: we are all employees; truth is: every employee is a hero via 	truth be : we be all employee ; truth be : every employee be a hero via	NOUN be : we be all NOUN ; NOUN be : every NOUN be a NOUN via
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"@username is a company that’s on a mission, not just a company that’s building a nifty product ;)		"	 is a company that’s on a mission, not just a company that’s building a nifty product ;) 	  be a company that ’ on a mission , not just a company that ’s build a nifty product ;)	SPACE be a NOUN that ’ on a NOUN , not just a NOUN that ’s VERB a ADJ NOUN ;)
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"The world’s biggest incubator is in #Paris: http://t.co/GBQGvCPtN1 #startup		"	the world’s biggest incubator is in : 	the world ’s big incubator be in :	the NOUN ’s ADJ NOUN be in :
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"The post #moocs era: now is time for #spocs http://t.co/ilT2JnpB1Q #harvard #elearning		"	the post era: now is time for 	the post era : now be time for	the NOUN NOUN : now be NOUN for
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"free and open learning to kids in programming technology by #Google. Milan Sept 28th https://t.co/j0QgBrTbTJ #STEM #education @username		"	free and open learning to kids in programming technology by . milan sept 00th 	free and open learning to kid in programming technology by . milan sept 00th	ADJ and ADJ NOUN to VERB in NOUN NOUN by . PROPN PROPN NOUN
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"@username @username @username Thank you, and you too have a great evening and weekend!!!		"	 thank you, and you too have a great evening and weekend! 	  thank you , and you too have a great evening and weekend !	SPACE VERB you , and you too have a ADJ NOUN and NOUN !
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"#GipStech is the winner! congratulations to the team and @username #TCItaly #startup		"	 is the winner! congratulations to the team and 	  be the winner ! congratulation to the team and	SPACE be the NOUN ! NOUN to the NOUN and
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"1.4 million computer science #jobs will need to be filled in the next decade.		"	0.0 million computer science will need to be filled in the next decade. 	0.0 million computer science will need to be fill in the next decade .	NUM NUM NOUN NOUN will VERB to be VERB in the next NOUN .
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"This #3D digital model of the human body is attracting #VC funding http://t.co/negXijL0MM		"	this digital model of the human body is attracting funding 	this digital model of the human body be attract funding	this ADJ NOUN of the ADJ NOUN be VERB NOUN
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"How to deliver a #keynote speech: http://t.co/q8MsNDRqeH #incredible #great #amazing #awesome		"	how to deliver a speech: 	how to deliver a speech :	how to VERB a NOUN :
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"#Africa will add 122 million #workers by 2020, more than any other global region http://t.co/21Q3aqImPi #hiring #jobs		"	 will add 000 million by 0000, more than any other global region 	  will add 000 million by 0000 , more than any other global region	SPACE will VERB NUM NUM by NUM , more than any other ADJ NOUN
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"Elance and the WorldBank work together to create new job opportunities. 
http://t.co/FjVPXYeg6q #workdifferently #oDesk #freelance #ICT		"	elance and the worldbank work together to create new job opportunities. 	elance and the worldbank work together to create new job opportunity .	PROPN and the ADJ NOUN together to VERB ADJ NOUN NOUN .
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"Video Interviewing Platform HireVue Grabs $25 Million From Sequoia For Deeper Push Into HR http://t.co/lXb1iYbRAZ via @username		"	video interviewing platform hirevue grabs $00 million from sequoia for deeper push into hr via 	video interview platform hirevue grab $ 00 million from sequoia for deep push into hr via	NOUN NOUN NOUN PROPN VERB SYM NUM NUM from NOUN for ADJ NOUN into NOUN via
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"Top Italian Investors Talk About Their Country's Fledgling Startup Scene http://t.co/UhI2elAKb5 @username		"	top italian investors talk about their country's fledgling startup scene 	top italian investor talk about their country 's fledgling startup scene	top ADJ NOUN NOUN about their NOUN 's NOUN NOUN NOUN
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"best of luck to @username @username 
#searchmkt #socialmediamkt #emailmkt		"	best of luck to 	good of luck to	ADJ of NOUN to
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"#HireVue is real #digitalrecruting...#video http://t.co/Pk3OSSsPk4 #Vimeo #hiring #jobs		"	 is real . 	  be real .	SPACE be ADJ .
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"@username private alfa: when will be released?		"	 private alfa: when will be released? 	  private alfa : when will be release ?	SPACE ADJ NOUN : when will be VERB ?
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"Kids in a Tech World: A Million Opportunities: http://t.co/8UapOb3Ib4 @username		"	kids in a tech world: a million opportunities: 	kid in a tech world : a million opportunity :	PROPN in a NOUN NOUN : a NUM NOUN :
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"#Google Search #Education: http://t.co/nN4y9QkVwS		"	 search : 	  search :	SPACE NOUN :
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"digitally skilled #jobs are a massive growth area #GC_EU		"	digitally skilled are a massive growth area 	digitally skilled be a massive growth area	ADV ADJ be a ADJ NOUN NOUN
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"Help internet-driven economic growth transform the lives of millions. http://t.co/lXrRY5YQGJ #startupmanifesto		"	help internet-driven economic growth transform the lives of millions. 	help internet - drive economic growth transform the life of million .	VERB NOUN - VERB ADJ NOUN VERB the NOUN of NUM .
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"Japanese high school #graduates have literacy #skills comparable to those of Italian tertiary graduates. 
#digitalskills #STEM		"	japanese high school have literacy comparable to those of italian tertiary graduates. 	japanese high school have literacy comparable to those of italian tertiary graduate .	ADJ ADJ NOUN have NOUN ADJ to those of ADJ ADJ NOUN .
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"Ensuring a good match between the #skills acquired in education and on the job and those required in the labour market is essential.		"	ensuring a good match between the acquired in education and on the job and those required in the labour market is essential. 	ensure a good match between the acquire in education and on the job and those require in the labour market be essential .	VERB a ADJ NOUN between the NOUN in NOUN and on the NOUN and those VERB in the NOUN NOUN be ADJ .
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"@username it was a great pleasure meeting you yesterday evening. @username AVANTI TUTTA!		"	 it was a great pleasure meeting you yesterday evening. avanti tutta! 	  it be a great pleasure meeting you yesterday evening . avanti tutta !	SPACE it be a ADJ NOUN NOUN you NOUN NOUN . VERB NOUN !
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"Are you ready for the post-college #SAT? http://t.co/s8XTd7sJ5I		"	are you ready for the post-college ? 	be you ready for the post - college ?	be you ADJ for the ADJ - NOUN ?
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"""The #skills like #criticalthinking, #complexreasoning and #writing – the skills the CLA+ does measure – are pretty important."" #BillGates		"	"""the like , and – the skills the cla+ does measure – are pretty important."" "	""" the like , and – the skill the cla+ do measure – be pretty important . """	""" the ADJ , and – the NOUN the PROPN do VERB – be ADV ADJ . """
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"It kind of sucks that an employer can't trust your #GPA, but that's the way it is right now.		"	it kind of sucks that an employer can't trust your , but that's the way it is right now. 	it kind of suck that an employer can not trust your , but that be the way it be right now .	it ADV of VERB that an NOUN can not VERB your , but that be the NOUN it be ADV now .
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"@username More than a quarter of businesses are using the #GRE to evaluate job applicants.		"	 more than a quarter of businesses are using the to evaluate job applicants. 	  more than a quarter of business be use the to evaluate job applicant .	SPACE more than a NOUN of NOUN be VERB the to VERB NOUN NOUN .
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"How do we scout people based on intellect? How do we found superstars? http://t.co/yCmvzeYNHo … @username		"	how do we scout people based on intellect? how do we found superstars? … 	how do we scout people base on intellect ? how do we find superstar ? …	how do we VERB NOUN VERB on NOUN ? how do we VERB NOUN ? …
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"Europe's iversity Launches 1st #MOOCs With 100k+ Students & Curriculum Of 24 Courses http://t.co/ZdHRu6t7Tp via @username		"	europe's iversity launches 0st with 000k+ students & curriculum of 00 courses via 	europe 's iversity launch 0st with 000k+ student & curriculum of 00 course via	PROPN 's NOUN NOUN NOUN with NUM NOUN & NOUN of NUM NOUN via
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"Forget about generating billions: create a $1,000 #startup http://t.co/0AovisuaQT		"	forget about generating billions: create a $0,000 	forget about generate billion : create a $ 0,000	VERB about VERB NUM : VERB a SYM NUM
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"How to get beta signups for your startup: http://t.co/YYHKQYNew1		"	how to get beta signups for your startup: 	how to get beta signup for your startup :	how to get ADJ NOUN for your NOUN :
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"Teach everyone to code http://t.co/WQrXcIrClq #STEM		"	teach everyone to code 	teach everyone to code	VERB everyone to VERB
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"One-hour introduction to computer science by #Gates and #zuckerberg http://t.co/wGi3ldaAsr		"	one-hour introduction to computer science by and 	one - hour introduction to computer science by and	one - NOUN NOUN to NOUN NOUN by and
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"Recruiting games, when the employers play the fun card: http://t.co/chXyAFLsE1 @username #TRUSTbyDanone #SocialGame		"	recruiting games, when the employers play the fun card: 	recruit game , when the employer play the fun card :	NOUN NOUN , when the NOUN VERB the NOUN NOUN :
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"play a game to get a #job @username 
#gamification #HRTech		"	play a game to get a 	play a game to get a	VERB a NOUN to get a
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"how do we gamify the #recruiting process? http://t.co/MUfnuZ0t1L #makeitfun @username @username		"	how do we gamify the process? 	how do we gamify the process ?	how do we VERB the NOUN ?
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"""You can't learn in school what the world is going to do next year"" #HenryFord @username @usernameMi		"	"""you can't learn in school what the world is going to do next year"" "	""" you can not learn in school what the world be go to do next year """	""" you can not VERB in NOUN what the NOUN be go to do next NOUN """
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"Wolfram Alpha Launches Problem Generator To Help Students Learn Math http://t.co/EmbA6mVzEb via @username #STEM		"	wolfram alpha launches problem generator to help students learn math via 	wolfram alpha launch problem generator to help student learn math via	PROPN NOUN NOUN NOUN NOUN to VERB NOUN VERB NOUN via
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"Build a Personal Website With Zero Development Skill:  http://t.co/E88E2q8mMa		"	build a personal website with zero development skill: 	build a personal website with zero development skill :	VERB a ADJ NOUN with NUM NOUN NOUN :
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"'A #business absolutely devoted to service will have only one worry about #profits. They will be embarrassingly large.' #startup #HenryFord		"	'a absolutely devoted to service will have only one worry about . they will be embarrassingly large.' 	' a absolutely devoted to service will have only one worry about . they will be embarrassingly large . '	' a ADV ADJ to NOUN will have only one VERB about . they will be ADV ADJ . '
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"200+ Jobs at Viacom, http://t.co/0Bof7gFAO5 and More http://t.co/VxdOolVeiT via @username		"	000+ jobs at viacom, and more via 	000 + job at viacom , and more via	NUM CCONJ NOUN at NOUN , and more via
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"How to Job Hunt While Still Employed http://t.co/KwNzvDkxGo via @username		"	how to job hunt while still employed via 	how to job hunt while still employ via	how to NOUN NOUN while still VERB via
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"What Social Media Can (Really) Tell You About Job Applicants http://t.co/4yRUobdiKN via @username		"	what social media can (really) tell you about job applicants via 	what social medium can ( really ) tell you about job applicant via	what ADJ NOUN can ( really ) VERB you about NOUN NOUN via
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"If you want to work for #Amazon, you'd better be able to answer these questions http://t.co/k40Qfl14tr #hiringtrends #jobinterview #hiring		"	if you want to work for , you'd better be able to answer these questions 	if you want to work for , you would well be able to answer these question	if you VERB to VERB for , you would well be ADJ to VERB these NOUN
98ae4949	M	25-34	-0.1	0.2	0.1	0.2	0.3	"The 10 Best Careers Right Now For Recent College Graduates http://t.co/i1KAC6qSwL via @username		"	the 00 best careers right now for recent college graduates via 	the 00 good career right now for recent college graduate via	the NUM ADJ NOUN ADV now for ADJ NOUN NOUN via
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Tiene sentido ... 'There Is A Huge Threat To Apple And Google That You've Never Heard Of' - Business Insider http://t.co/0cGUHNZn		"	tiene sentido . 'there is a huge threat to apple and google that you've never heard of' - business insider 	tiene sentido . ' there be a huge threat to apple and google that you 've never hear of ' - business insider	NOUN PROPN . ' there be a ADJ NOUN to NOUN and VERB that you ' AUX never VERB of ' - NOUN NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"¡Buena idea! - Facebook Is Clearly Planning On Trying To Destroy Google With Its Own Search Engine - Business Insider http://t.co/VfkQjAmc		"	¡buena idea! - facebook is clearly planning on trying to destroy google with its own search engine - business insider 	¡ buena idea ! - facebook be clearly plan on try to destroy google with its own search engine - business insider	¡ NOUN NOUN ! - PROPN be ADV VERB on VERB to VERB PROPN with its own NOUN NOUN - NOUN NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Hablando de patentes en USA ... Microsoft patent shows Holodeck-style, full-room “immersive display”, http://t.co/GKl6SVg0		"	hablando de patentes en usa . microsoft patent shows holodeck-style, full-room “immersive display”, 	"hablando de patente en usa . microsoft patent show holodeck - style , full - room "" immersive display "" ,"	"X X PROPN ADP PROPN . PROPN PROPN show ADJ - NOUN , full - NOUN "" ADJ NOUN "" ,"
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"RT @username: Semantic technologies for the publishing and media industries | @username http://t.co/bukVa01F #semantics		"	rt : semantic technologies for the publishing and media industries | 	rt : semantic technology for the publishing and medium industry |	INTJ : ADJ NOUN for the NOUN and NOUN NOUN ADV
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Apple Might Bring Siri To Macs - Business Insider http://t.co/Uf0kopih		"	apple might bring siri to macs - business insider 	apple might bring siri to mac - business insider	NOUN might VERB NOUN to NOUN - NOUN NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"3 Ways Social Media Is Reshaping the Political Landscape http://t.co/4mStpQoz		"	0 ways social media is reshaping the political landscape 	0 way social medium be reshape the political landscape	NUM NOUN ADJ NOUN be NOUN the ADJ NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Telefónica steps into augmented reality - http://t.co/aWibSlb4 - Telecoms http://t.co/ZK6hCQFX		"	telefónica steps into augmented reality - - telecoms 	telefónica step into augment reality - - telecom	PROPN VERB into NOUN NOUN - - NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Sobre TV y Redes sociales. 'Tuning In Social Media To Turn On What You’ll Like' - http://t.co/ZIc9Is27 http://t.co/CsduX8Yj		"	sobre tv y redes sociales. 'tuning in social media to turn on what you’ll like' - 	sobre tv y rede sociale . ' tune in social medium to turn on what you ’ll like ' -	PROPN PROPN PROPN NOUN NOUN . ' NOUN in ADJ NOUN to VERB on what you ’ll ADP ' -
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Study urges CIOs to choose open source first - Software - Technology - News - http://t.co/zS8mQOp5 http://t.co/bfVdTiVk		"	study urges cios to choose open source first - software - technology - news - 	study urge cio to choose open source first - software - technology - news -	PROPN NOUN PROPN to VERB ADJ NOUN first - NOUN - NOUN - NOUN -
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Following the VC Money: http://t.co/Ey6zcuRb | http://t.co/mFjAKcqy http://t.co/ohSf8OQA		"	following the vc money: | 	follow the vc money : |	VERB the PROPN NOUN : NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Sobre el famoso índice H, 'Study Attempts To Predict Scientists' Career Success' - Slashdot http://t.co/6ZPAxbIB		"	sobre el famoso índice h, 'study attempts to predict scientists' career success' - slashdot 	sobre el famoso índice h , ' study attempt to predict scientist ' career success ' - slashdot	PROPN PROPN PROPN PROPN PROPN , ' NOUN NOUN to VERB NOUN ' NOUN NOUN ' - NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"5 things you need to know about cloud in Europe — Cloud Computing News http://t.co/SBsJ92AD		"	0 things you need to know about cloud in europe — cloud computing news 	0 thing you need to know about cloud in europe — cloud computing news	NUM NOUN you VERB to VERB about NOUN in PROPN — PROPN PROPN PROPN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Interesante! 'The Social Library: How Public Libraries Are Using Social Media' http://t.co/dtK7R99K		"	interesante! 'the social library: how public libraries are using social media' 	interesante ! ' the social library : how public library be use social medium '	VERB ! ' the ADJ NOUN : how ADJ NOUN be VERB ADJ NOUN '
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"New Evidence That IPOs Are Bad For Growth - Business Insider http://t.co/MdWv7lXN		"	new evidence that ipos are bad for growth - business insider 	new evidence that ipos be bad for growth - business insider	ADJ NOUN that NOUN be ADJ for NOUN - NOUN NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Medicare Bills Rise As Records Turn Electronic - Slashdot http://t.co/lLj9A0OY		"	medicare bills rise as records turn electronic - slashdot 	medicare bill rise as record turn electronic - slashdot	PROPN PROPN VERB as NOUN NOUN ADJ - NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Why aren’t universities creating engaging mobile platforms for students? — Tech News and Analysis http://t.co/0pftbvuw		"	why aren’t universities creating engaging mobile platforms for students? — tech news and analysis 	why be not university create engage mobile platform for student ? — tech news and analysis	why be not NOUN VERB NOUN ADJ NOUN for NOUN ? — NOUN NOUN and NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Google no gana en Rusia ...Yandex Gives Google A One-Two Punch In Russia ... | TechCrunch http://t.co/hxcPw3GL		"	google no gana en rusia .yandex gives google a one-two punch in russia . | techcrunch 	google no gana en rusia .yandex give google a one - two punch in russia . | techcrunch	PROPN no NOUN ADP PROPN PROPN give PROPN a one - two NOUN in PROPN . NOUN NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"¡Interesante! ... Can you gamify content curation? This startup thinks so — Online Video News http://t.co/IrBixigM		"	¡interesante! . can you gamify content curation? this startup thinks so — online video news 	¡ interesante ! . can you gamify content curation ? this startup think so — online video news	¡ NOUN ! . can you VERB NOUN NOUN ? this NOUN VERB so — ADJ NOUN NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Internet-Media Employment Fuels Digital Job Growth | Media - Advertising Age http://t.co/LVTv40VI		"	internet-media employment fuels digital job growth | media - advertising age 	internet - medium employment fuel digital job growth | medium - advertise age	NOUN - NOUN NOUN NOUN ADJ NOUN NOUN NOUN NOUN - NOUN NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"El mercado de smartphones crecerá a buen ritmo. 'The State Of The Internet [SLIDE DECK]' - Business Insider http://t.co/gSOMaEGO		"	el mercado de smartphones crecerá a buen ritmo. 'the state of the internet [slide deck]' - business insider 	el mercado de smartphone crecerá a buen ritmo . ' the state of the internet [ slide deck ] ' - business insider	PROPN PROPN PROPN PROPN NOUN a ADJ NOUN . ' the NOUN of the NOUN [ NOUN NOUN ] ' - NOUN NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"How Big Data Is Improving Healthcare http://t.co/kQLiCHBr		"	how big data is improving healthcare 	how big datum be improve healthcare	how ADJ PROPN be VERB NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Data Markets & the Data Economy - http://t.co/ZIc9Is27 http://t.co/0t2IDBhE		"	data markets & the data economy - 	datum market & the datum economy -	PROPN PROPN & the PROPN NOUN -
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Semantic Targeting Increases Online Ad Reach Up to 73%, Improves Lift Performance Up to ¡Muy interesante! - 48% http://t.co/ax3G7hOs		"	semantic targeting increases online ad reach up to 00%, improves lift performance up to ¡muy interesante! - 00% 	semantic targeting increase online ad reach up to 00 % , improve lift performance up to ¡ muy interesante ! - 00 %	ADJ NOUN NOUN ADJ NOUN VERB up to NUM % , VERB NOUN NOUN up to ¡ NOUN NOUN ! - NUM %
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"BBC Is Building a Music Streaming Service [REPORT] http://t.co/zowQr3Pt		"	bbc is building a music streaming service [report] 	bbc be build a music streaming service [ report ]	PROPN be VERB a NOUN NOUN NOUN [ NOUN ]
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"En busca de la monetización ... 'Twitter Partners With Nielsen on New Tool to Measure Brand Impact' http://t.co/R8r6oxU0		"	en busca de la monetización . 'twitter partners with nielsen on new tool to measure brand impact' 	en busca de la monetización . ' twitter partner with nielsen on new tool to measure brand impact '	X PROPN PROPN PROPN PROPN . ' NOUN NOUN with PROPN on ADJ NOUN to VERB NOUN NOUN '
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Más sobre monetizar redes sociales ... 'Turning social media into cash: 6 insights from the new tech titans' http://t.co/EsTc6rX0		"	más sobre monetizar redes sociales . 'turning social media into cash: 0 insights from the new tech titans' 	más sobre monetizar rede sociale . ' turn social medium into cash : 0 insight from the new tech titan '	PROPN PROPN PROPN NOUN NOUN . ' VERB ADJ NOUN into NOUN : NUM NOUN from the ADJ NOUN PROPN '
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"AOL looking to spin out Techcrunch’s CrunchBase — Tech News and Analysis http://t.co/79gPlnDF		"	aol looking to spin out techcrunch’s crunchbase — tech news and analysis 	aol look to spin out techcrunch ’s crunchbase — tech news and analysis	PROPN VERB to VERB out PROPN ’s NOUN — NOUN NOUN and NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Después de las gafas ... ¿también relojes? - 'New patent hints at Google Glass wristwatch | Crave' - CNET http://t.co/cLiVkrHz		"	después de las gafas . ¿también relojes? - 'new patent hints at google glass wristwatch | crave' - cnet 	después de las gafas . ¿ también relojes ? - ' new patent hint at google glass wristwatch | crave ' - cnet	PROPN PROPN PROPN PROPN . ¿ PROPN PROPN ? - ' ADJ NOUN NOUN at PROPN PROPN NOUN NOUN NOUN ' - NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"On What Shores Will Semantic Tech Be Better Commercialized? - http://t.co/ZIc9Is27 http://t.co/oTgZqADE		"	on what shores will semantic tech be better commercialized? - 	on what shore will semantic tech be well commercialize ? -	on what NOUN will ADJ NOUN be well VERB ? -
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Interesante. 'Google-Publisher Deal Ignores Elephant In The Room: Fair Use' http://t.co/nyOHpK0P		"	interesante. 'google-publisher deal ignores elephant in the room: fair use' 	interesante . ' google - publisher deal ignore elephant in the room : fair use '	VERB . ' PROPN - NOUN NOUN VERB NOUN in the NOUN : ADJ NOUN '
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Autopublicación en formato electrónico sin pasar por Amazon. 'Ganxy offers an easier way to sell and market ebooks', http://t.co/Z2RX0J41		"	autopublicación en formato electrónico sin pasar por amazon. 'ganxy offers an easier way to sell and market ebooks', 	autopublicación en formato electrónico sin pasar por amazon . ' ganxy offer an easy way to sell and market ebook ' ,	PROPN PROPN PROPN PROPN PROPN VERB NOUN NOUN . ' NOUN VERB an ADJ NOUN to VERB and NOUN NOUN ' ,
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Vaya, españoles en la nube, 'Spanish startup Besol wants a slice of the cloud-broker pie' http://t.co/m3PJE3Rg		"	vaya, españoles en la nube, 'spanish startup besol wants a slice of the cloud-broker pie' 	vaya , españole en la nube , ' spanish startup besol want a slice of the cloud - broker pie '	INTJ , NOUN ADP X ADJ , ' ADJ NOUN NOUN VERB a NOUN of the NOUN - NOUN NOUN '
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Las APIs, entre Amazon y Salesforce. 'Business process API-ification: The LEGO promise fulfilled' http://t.co/iAyrcoDM		"	las apis, entre amazon y salesforce. 'business process api-ification: the lego promise fulfilled' 	las apis , entre amazon y salesforce . ' business process api - ification : the lego promise fulfil '	PROPN PROPN , PROPN VERB X NOUN . ' NOUN NOUN NOUN - NOUN : the PROPN VERB NOUN '
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Curiosidades ... 'The typical Twitter user is a young woman with an iPhone and 208 followers' — Tech News and Analysis http://t.co/nbeoU0Fd		"	curiosidades . 'the typical twitter user is a young woman with an iphone and 000 followers' — tech news and analysis 	curiosidade . ' the typical twitter user be a young woman with an iphone and 000 follower ' — tech news and analysis	NOUN . ' the ADJ NOUN NOUN be a ADJ NOUN with an NOUN and NUM NOUN ' — NOUN NOUN and NOUN
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Hoy la cosa va de presencia femenina ... From Twitter to Dropbox, how many female executives do top startups have?, http://t.co/XbhZpXsh		"	hoy la cosa va de presencia femenina . from twitter to dropbox, how many female executives do top startups have?, 	hoy la cosa va de presencia femenina . from twitter to dropbox , how many female executive do top startup have ? ,	PROPN PROPN PROPN PROPN PROPN PROPN PROPN . from PROPN to PROPN , how many ADJ NOUN do top NOUN have ? ,
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"Interesante. Con datos de Gartner, 'A Fertile Field For Semantic Tech: Social CRM', http://t.co/CsxwHzqI		"	interesante. con datos de gartner, 'a fertile field for semantic tech: social crm', 	interesante . con datos de gartner , ' a fertile field for semantic tech : social crm ' ,	VERB . PROPN PROPN PROPN PROPN , ' a ADJ NOUN for ADJ NOUN : ADJ PROPN ' ,
d4e76cdb	M	35-49	0.1	0.1	0.1	0.1	0.1	"No es malo que te rechacen un paper ;-) - 'Rejected Papers Get More Citations When Eventually Published' - Slashdot http://t.co/32pg5NMt		"	no es malo que te rechacen un paper ;-) - 'rejected papers get more citations when eventually published' - slashdot 	no es malo que te rechacen un paper ;-) - ' reject paper get more citation when eventually publish ' - slashdot	no ADP ADJ NOUN PROPN PROPN PROPN PROPN ;-) - ' VERB NOUN get more NOUN when ADV VERB ' - NOUN
